,episode,writers,airdate,US viewers in Milln,season,month,title,director,Rating,number_of_reviews,scene,location
1405,13,Story by : Michael Curtis Teleplay by : Seth Kurland,1999-02-04,24.9,5,2, The One with Joey's Bag ,Gail Mancuso ,8.1,2993,12, monica and rachel's
1406,13,Story by : Michael Curtis Teleplay by : Seth Kurland,1999-02-04,24.9,5,2, The One with Joey's Bag ,Gail Mancuso ,8.1,2993,12, monica and rachel's
1407,14,Alexa Junge,1999-02-11,27.7,5,2, The One Where Everybody Finds Out ,Michael Lembeck ,9.7,8166,1, monica and rachel's
1408,14,Alexa Junge,1999-02-11,27.7,5,2, The One Where Everybody Finds Out ,Michael Lembeck ,9.7,8166,2, ugly naked guy's apartment
1409,14,Alexa Junge,1999-02-11,27.7,5,2, The One Where Everybody Finds Out ,Michael Lembeck ,9.7,8166,3, central perk
1410,14,Alexa Junge,1999-02-11,27.7,5,2, The One Where Everybody Finds Out ,Michael Lembeck ,9.7,8166,4, chandler's bedroom
1411,14,Alexa Junge,1999-02-11,27.7,5,2, The One Where Everybody Finds Out ,Michael Lembeck ,9.7,8166,5, monica and rachel's
1412,14,Alexa Junge,1999-02-11,27.7,5,2, The One Where Everybody Finds Out ,Michael Lembeck ,9.7,8166,6, chandler
1413,14,Alexa Junge,1999-02-11,27.7,5,2, The One Where Everybody Finds Out ,Michael Lembeck ,9.7,8166,7, monica and rachel's
1414,14,Alexa Junge,1999-02-11,27.7,5,2, The One Where Everybody Finds Out ,Michael Lembeck ,9.7,8166,8, outside ugly naked guy's apartment
1415,14,Alexa Junge,1999-02-11,27.7,5,2, The One Where Everybody Finds Out ,Michael Lembeck ,9.7,8166,9, monica and rachel's
1416,14,Alexa Junge,1999-02-11,27.7,5,2, The One Where Everybody Finds Out ,Michael Lembeck ,9.7,8166,10, monica and rachel's
1417,14,Alexa Junge,1999-02-11,27.7,5,2, The One Where Everybody Finds Out ,Michael Lembeck ,9.7,8166,11, ross's new apartment
1418,14,Alexa Junge,1999-02-11,27.7,5,2, The One Where Everybody Finds Out ,Michael Lembeck ,9.7,8166,11, ross's new apartment
1419,15,Adam Chase,1999-02-18,29.3,5,2, The One with the Girl Who Hits Joey ,Kevin Bright (as Kevin S. Bright)    ,8.5,3159,1, the hallway
1420,15,Adam Chase,1999-02-18,29.3,5,2, The One with the Girl Who Hits Joey ,Kevin Bright (as Kevin S. Bright)    ,8.5,3159,2, central perk
1421,15,Adam Chase,1999-02-18,29.3,5,2, The One with the Girl Who Hits Joey ,Kevin Bright (as Kevin S. Bright)    ,8.5,3159,3, ross's apartment
1422,15,Adam Chase,1999-02-18,29.3,5,2, The One with the Girl Who Hits Joey ,Kevin Bright (as Kevin S. Bright)    ,8.5,3159,4, chandler and joey's
1423,15,Adam Chase,1999-02-18,29.3,5,2, The One with the Girl Who Hits Joey ,Kevin Bright (as Kevin S. Bright)    ,8.5,3159,5, central perk
1424,15,Adam Chase,1999-02-18,29.3,5,2, The One with the Girl Who Hits Joey ,Kevin Bright (as Kevin S. Bright)    ,8.5,3159,6, chandler and joey's
1425,15,Adam Chase,1999-02-18,29.3,5,2, The One with the Girl Who Hits Joey ,Kevin Bright (as Kevin S. Bright)    ,8.5,3159,7, central perk
1426,15,Adam Chase,1999-02-18,29.3,5,2, The One with the Girl Who Hits Joey ,Kevin Bright (as Kevin S. Bright)    ,8.5,3159,8, ross's apartment
1427,15,Adam Chase,1999-02-18,29.3,5,2, The One with the Girl Who Hits Joey ,Kevin Bright (as Kevin S. Bright)    ,8.5,3159,9, central perk
1428,15,Adam Chase,1999-02-18,29.3,5,2, The One with the Girl Who Hits Joey ,Kevin Bright (as Kevin S. Bright)    ,8.5,3159,10, howard's party
1429,15,Adam Chase,1999-02-18,29.3,5,2, The One with the Girl Who Hits Joey ,Kevin Bright (as Kevin S. Bright)    ,8.5,3159,11, ross's apartment
1430,15,Adam Chase,1999-02-18,29.3,5,2, The One with the Girl Who Hits Joey ,Kevin Bright (as Kevin S. Bright)    ,8.5,3159,12, monica and rachel's
1431,15,Adam Chase,1999-02-18,29.3,5,2, The One with the Girl Who Hits Joey ,Kevin Bright (as Kevin S. Bright)    ,8.5,3159,13, central perk
1432,15,Adam Chase,1999-02-18,29.3,5,2, The One with the Girl Who Hits Joey ,Kevin Bright (as Kevin S. Bright)    ,8.5,3159,13, central perk
1433,16,Story by : Alicia Sky Varinaitis Teleplay by : Gigi McCreery & Perry Rein,1999-02-25,26.0,5,2, The One with the Cop ,Andrew Tsao ,8.6,3211,1, chandler and joey's
1434,16,Story by : Alicia Sky Varinaitis Teleplay by : Gigi McCreery & Perry Rein,1999-02-25,26.0,5,2, The One with the Cop ,Andrew Tsao ,8.6,3211,2, joey's bedroom
1435,16,Story by : Alicia Sky Varinaitis Teleplay by : Gigi McCreery & Perry Rein,1999-02-25,26.0,5,2, The One with the Cop ,Andrew Tsao ,8.6,3211,3, central perk
1436,16,Story by : Alicia Sky Varinaitis Teleplay by : Gigi McCreery & Perry Rein,1999-02-25,26.0,5,2, The One with the Cop ,Andrew Tsao ,8.6,3211,4, a couch store
1437,16,Story by : Alicia Sky Varinaitis Teleplay by : Gigi McCreery & Perry Rein,1999-02-25,26.0,5,2, The One with the Cop ,Andrew Tsao ,8.6,3211,5, outside of central perk
1438,16,Story by : Alicia Sky Varinaitis Teleplay by : Gigi McCreery & Perry Rein,1999-02-25,26.0,5,2, The One with the Cop ,Andrew Tsao ,8.6,3211,6, ross's building's lobby
1439,16,Story by : Alicia Sky Varinaitis Teleplay by : Gigi McCreery & Perry Rein,1999-02-25,26.0,5,2, The One with the Cop ,Andrew Tsao ,8.6,3211,7, chandler and joey's
1440,16,Story by : Alicia Sky Varinaitis Teleplay by : Gigi McCreery & Perry Rein,1999-02-25,26.0,5,2, The One with the Cop ,Andrew Tsao ,8.6,3211,8, outside central perk
1441,16,Story by : Alicia Sky Varinaitis Teleplay by : Gigi McCreery & Perry Rein,1999-02-25,26.0,5,2, The One with the Cop ,Andrew Tsao ,8.6,3211,9, monica and rachel's
1442,16,Story by : Alicia Sky Varinaitis Teleplay by : Gigi McCreery & Perry Rein,1999-02-25,26.0,5,2, The One with the Cop ,Andrew Tsao ,8.6,3211,10, the lobby of ross's building
1443,16,Story by : Alicia Sky Varinaitis Teleplay by : Gigi McCreery & Perry Rein,1999-02-25,26.0,5,2, The One with the Cop ,Andrew Tsao ,8.6,3211,11, chandler and joey's
1444,16,Story by : Alicia Sky Varinaitis Teleplay by : Gigi McCreery & Perry Rein,1999-02-25,26.0,5,2, The One with the Cop ,Andrew Tsao ,8.6,3211,12, monica and rachel's
1445,16,Story by : Alicia Sky Varinaitis Teleplay by : Gigi McCreery & Perry Rein,1999-02-25,26.0,5,2, The One with the Cop ,Andrew Tsao ,8.6,3211,13, the couch store
1446,16,Story by : Alicia Sky Varinaitis Teleplay by : Gigi McCreery & Perry Rein,1999-02-25,26.0,5,2, The One with the Cop ,Andrew Tsao ,8.6,3211,13, the couch store
1447,17,Andrew Reich & Ted Cohen,1999-03-18,24.5,5,3, The One with Rachel's Inadvertent Kiss ,Shelley Jensen ,8.5,3014,1, central perk
1448,17,Andrew Reich & Ted Cohen,1999-03-18,24.5,5,3, The One with Rachel's Inadvertent Kiss ,Shelley Jensen ,8.5,3014,2, monica and rachel's
1449,17,Andrew Reich & Ted Cohen,1999-03-18,24.5,5,3, The One with Rachel's Inadvertent Kiss ,Shelley Jensen ,8.5,3014,3, ross's building
1450,17,Andrew Reich & Ted Cohen,1999-03-18,24.5,5,3, The One with Rachel's Inadvertent Kiss ,Shelley Jensen ,8.5,3014,4, monica and rachel's
1451,17,Andrew Reich & Ted Cohen,1999-03-18,24.5,5,3, The One with Rachel's Inadvertent Kiss ,Shelley Jensen ,8.5,3014,5, monica and rachel's
1452,17,Andrew Reich & Ted Cohen,1999-03-18,24.5,5,3, The One with Rachel's Inadvertent Kiss ,Shelley Jensen ,8.5,3014,6, monica and rachel's
1453,17,Andrew Reich & Ted Cohen,1999-03-18,24.5,5,3, The One with Rachel's Inadvertent Kiss ,Shelley Jensen ,8.5,3014,7, ross's building
1454,17,Andrew Reich & Ted Cohen,1999-03-18,24.5,5,3, The One with Rachel's Inadvertent Kiss ,Shelley Jensen ,8.5,3014,8, rachel's job interview
1455,17,Andrew Reich & Ted Cohen,1999-03-18,24.5,5,3, The One with Rachel's Inadvertent Kiss ,Shelley Jensen ,8.5,3014,9, monica and rachel's
1456,17,Andrew Reich & Ted Cohen,1999-03-18,24.5,5,3, The One with Rachel's Inadvertent Kiss ,Shelley Jensen ,8.5,3014,10, central perk
1457,17,Andrew Reich & Ted Cohen,1999-03-18,24.5,5,3, The One with Rachel's Inadvertent Kiss ,Shelley Jensen ,8.5,3014,11, the lobby in ross's building
1458,17,Andrew Reich & Ted Cohen,1999-03-18,24.5,5,3, The One with Rachel's Inadvertent Kiss ,Shelley Jensen ,8.5,3014,12, monica and rachel's
1459,17,Andrew Reich & Ted Cohen,1999-03-18,24.5,5,3, The One with Rachel's Inadvertent Kiss ,Shelley Jensen ,8.5,3014,13, jen's apartment
1460,17,Andrew Reich & Ted Cohen,1999-03-18,24.5,5,3, The One with Rachel's Inadvertent Kiss ,Shelley Jensen ,8.5,3014,14, mr. zelner's office
1461,17,Andrew Reich & Ted Cohen,1999-03-18,24.5,5,3, The One with Rachel's Inadvertent Kiss ,Shelley Jensen ,8.5,3014,15, a restaurant
1462,17,Andrew Reich & Ted Cohen,1999-03-18,24.5,5,3, The One with Rachel's Inadvertent Kiss ,Shelley Jensen ,8.5,3014,16, looking through ross's window
1463,17,Andrew Reich & Ted Cohen,1999-03-18,24.5,5,3, The One with Rachel's Inadvertent Kiss ,Shelley Jensen ,8.5,3014,16, looking through ross's window
1464,18,Michael Curtis,1999-04-08,21.9,5,4, The One Where Rachel Smokes ,Todd Holland ,8.0,2935,1, central perk
1465,18,Michael Curtis,1999-04-08,21.9,5,4, The One Where Rachel Smokes ,Todd Holland ,8.0,2935,2, monica and rachel's
1466,18,Michael Curtis,1999-04-08,21.9,5,4, The One Where Rachel Smokes ,Todd Holland ,8.0,2935,3, ben's audition
1467,18,Michael Curtis,1999-04-08,21.9,5,4, The One Where Rachel Smokes ,Todd Holland ,8.0,2935,4, rachel's new job
1468,18,Michael Curtis,1999-04-08,21.9,5,4, The One Where Rachel Smokes ,Todd Holland ,8.0,2935,5, monica and rachel's
1469,18,Michael Curtis,1999-04-08,21.9,5,4, The One Where Rachel Smokes ,Todd Holland ,8.0,2935,6, the smoker's balcony
1470,18,Michael Curtis,1999-04-08,21.9,5,4, The One Where Rachel Smokes ,Todd Holland ,8.0,2935,7, ben and joey's (isn't that an ice cream??) callback.
1471,18,Michael Curtis,1999-04-08,21.9,5,4, The One Where Rachel Smokes ,Todd Holland ,8.0,2935,8, chandler and joey's
1472,18,Michael Curtis,1999-04-08,21.9,5,4, The One Where Rachel Smokes ,Todd Holland ,8.0,2935,9, central perk
1473,18,Michael Curtis,1999-04-08,21.9,5,4, The One Where Rachel Smokes ,Todd Holland ,8.0,2935,10, the smoker's balcony
1474,18,Michael Curtis,1999-04-08,21.9,5,4, The One Where Rachel Smokes ,Todd Holland ,8.0,2935,11, joey and ben's audition
1475,18,Michael Curtis,1999-04-08,21.9,5,4, The One Where Rachel Smokes ,Todd Holland ,8.0,2935,12, the smoker's balcony
1476,18,Michael Curtis,1999-04-08,21.9,5,4, The One Where Rachel Smokes ,Todd Holland ,8.0,2935,13, monica and rachel's
1477,18,Michael Curtis,1999-04-08,21.9,5,4, The One Where Rachel Smokes ,Todd Holland ,8.0,2935,14, the smoker's balcony
1478,18,Michael Curtis,1999-04-08,21.9,5,4, The One Where Rachel Smokes ,Todd Holland ,8.0,2935,14, the smoker's balcony
1479,19,Doty Abrams,1999-04-22,20.9,5,4, The One Where Ross Can't Flirt ,Gail Mancuso ,8.7,3281,1, chandler and joey's
1480,19,Doty Abrams,1999-04-22,20.9,5,4, The One Where Ross Can't Flirt ,Gail Mancuso ,8.7,3281,2, monica and rachel's
1481,19,Doty Abrams,1999-04-22,20.9,5,4, The One Where Ross Can't Flirt ,Gail Mancuso ,8.7,3281,3, monica and rachel's
1482,19,Doty Abrams,1999-04-22,20.9,5,4, The One Where Ross Can't Flirt ,Gail Mancuso ,8.7,3281,4, the street outside the building
1483,19,Doty Abrams,1999-04-22,20.9,5,4, The One Where Ross Can't Flirt ,Gail Mancuso ,8.7,3281,5, monica and rachel's
1484,19,Doty Abrams,1999-04-22,20.9,5,4, The One Where Ross Can't Flirt ,Gail Mancuso ,8.7,3281,6, monica and rachel's
1485,19,Doty Abrams,1999-04-22,20.9,5,4, The One Where Ross Can't Flirt ,Gail Mancuso ,8.7,3281,6, monica and rachel's
1486,20,Shana Goldberg-Meehan & Seth Kurland,1999-04-29,19.6,5,4, The One with the Ride Along ,Gary Halvorson ,8.3,2924,1, central perk
1487,20,Shana Goldberg-Meehan & Seth Kurland,1999-04-29,19.6,5,4, The One with the Ride Along ,Gary Halvorson ,8.3,2924,2, monica and rachel's
1488,20,Shana Goldberg-Meehan & Seth Kurland,1999-04-29,19.6,5,4, The One with the Ride Along ,Gary Halvorson ,8.3,2924,3, gary's cop car
1489,20,Shana Goldberg-Meehan & Seth Kurland,1999-04-29,19.6,5,4, The One with the Ride Along ,Gary Halvorson ,8.3,2924,4, ross's apartment
1490,20,Shana Goldberg-Meehan & Seth Kurland,1999-04-29,19.6,5,4, The One with the Ride Along ,Gary Halvorson ,8.3,2924,5, the ride along.
1491,20,Shana Goldberg-Meehan & Seth Kurland,1999-04-29,19.6,5,4, The One with the Ride Along ,Gary Halvorson ,8.3,2924,6, ross's apartment
1492,20,Shana Goldberg-Meehan & Seth Kurland,1999-04-29,19.6,5,4, The One with the Ride Along ,Gary Halvorson ,8.3,2924,7, the ride along
1493,20,Shana Goldberg-Meehan & Seth Kurland,1999-04-29,19.6,5,4, The One with the Ride Along ,Gary Halvorson ,8.3,2924,8, ross's apartment
1494,20,Shana Goldberg-Meehan & Seth Kurland,1999-04-29,19.6,5,4, The One with the Ride Along ,Gary Halvorson ,8.3,2924,9, central perk
1495,20,Shana Goldberg-Meehan & Seth Kurland,1999-04-29,19.6,5,4, The One with the Ride Along ,Gary Halvorson ,8.3,2924,10, chandler and joey's
1496,20,Shana Goldberg-Meehan & Seth Kurland,1999-04-29,19.6,5,4, The One with the Ride Along ,Gary Halvorson ,8.3,2924,11, ross's apartment
1497,20,Shana Goldberg-Meehan & Seth Kurland,1999-04-29,19.6,5,4, The One with the Ride Along ,Gary Halvorson ,8.3,2924,12, central perk
1498,20,Shana Goldberg-Meehan & Seth Kurland,1999-04-29,19.6,5,4, The One with the Ride Along ,Gary Halvorson ,8.3,2924,12, central perk
1499,21,Story by : Scott Silveri Teleplay by : Gregory S. Malins,1999-05-06,20.9,5,5, The One with the Ball ,Gary Halvorson ,8.5,3046,1, central perk
1500,21,Story by : Scott Silveri Teleplay by : Gregory S. Malins,1999-05-06,20.9,5,5, The One with the Ball ,Gary Halvorson ,8.5,3046,2, monica and rachel's
1501,21,Story by : Scott Silveri Teleplay by : Gregory S. Malins,1999-05-06,20.9,5,5, The One with the Ball ,Gary Halvorson ,8.5,3046,3, the 5 th precinct
1502,21,Story by : Scott Silveri Teleplay by : Gregory S. Malins,1999-05-06,20.9,5,5, The One with the Ball ,Gary Halvorson ,8.5,3046,4, chandler and joey's
1503,21,Story by : Scott Silveri Teleplay by : Gregory S. Malins,1999-05-06,20.9,5,5, The One with the Ball ,Gary Halvorson ,8.5,3046,5, central perk
1504,21,Story by : Scott Silveri Teleplay by : Gregory S. Malins,1999-05-06,20.9,5,5, The One with the Ball ,Gary Halvorson ,8.5,3046,6, chandler and joey's
1505,21,Story by : Scott Silveri Teleplay by : Gregory S. Malins,1999-05-06,20.9,5,5, The One with the Ball ,Gary Halvorson ,8.5,3046,7, gary's precinct
1506,21,Story by : Scott Silveri Teleplay by : Gregory S. Malins,1999-05-06,20.9,5,5, The One with the Ball ,Gary Halvorson ,8.5,3046,8, the street outside central perk
1507,21,Story by : Scott Silveri Teleplay by : Gregory S. Malins,1999-05-06,20.9,5,5, The One with the Ball ,Gary Halvorson ,8.5,3046,9, chandler and joey's
1508,21,Story by : Scott Silveri Teleplay by : Gregory S. Malins,1999-05-06,20.9,5,5, The One with the Ball ,Gary Halvorson ,8.5,3046,10, gary and phoebe's apartment
1509,21,Story by : Scott Silveri Teleplay by : Gregory S. Malins,1999-05-06,20.9,5,5, The One with the Ball ,Gary Halvorson ,8.5,3046,11, monica and rachel's
1510,21,Story by : Scott Silveri Teleplay by : Gregory S. Malins,1999-05-06,20.9,5,5, The One with the Ball ,Gary Halvorson ,8.5,3046,12, central perk
1511,21,Story by : Scott Silveri Teleplay by : Gregory S. Malins,1999-05-06,20.9,5,5, The One with the Ball ,Gary Halvorson ,8.5,3046,12, central perk
1512,22,Story by : Shana Goldberg-Meehan Teleplay by : Wil Calhoun,1999-05-13,21.3,5,5, The One with Joey's Big Break ,Gary Halvorson ,8.3,2892,1, central perk
1513,22,Story by : Shana Goldberg-Meehan Teleplay by : Wil Calhoun,1999-05-13,21.3,5,5, The One with Joey's Big Break ,Gary Halvorson ,8.3,2892,2, monica and rachel's
1514,22,Story by : Shana Goldberg-Meehan Teleplay by : Wil Calhoun,1999-05-13,21.3,5,5, The One with Joey's Big Break ,Gary Halvorson ,8.3,2892,3, central perk
1515,22,Story by : Shana Goldberg-Meehan Teleplay by : Wil Calhoun,1999-05-13,21.3,5,5, The One with Joey's Big Break ,Gary Halvorson ,8.3,2892,4, monica's eye doctor's office
1516,22,Story by : Shana Goldberg-Meehan Teleplay by : Wil Calhoun,1999-05-13,21.3,5,5, The One with Joey's Big Break ,Gary Halvorson ,8.3,2892,5, central perk
1517,22,Story by : Shana Goldberg-Meehan Teleplay by : Wil Calhoun,1999-05-13,21.3,5,5, The One with Joey's Big Break ,Gary Halvorson ,8.3,2892,6, phoebe's cab
1518,22,Story by : Shana Goldberg-Meehan Teleplay by : Wil Calhoun,1999-05-13,21.3,5,5, The One with Joey's Big Break ,Gary Halvorson ,8.3,2892,7, central perk
1519,22,Story by : Shana Goldberg-Meehan Teleplay by : Wil Calhoun,1999-05-13,21.3,5,5, The One with Joey's Big Break ,Gary Halvorson ,8.3,2892,8, monica and rachel's
1520,22,Story by : Shana Goldberg-Meehan Teleplay by : Wil Calhoun,1999-05-13,21.3,5,5, The One with Joey's Big Break ,Gary Halvorson ,8.3,2892,9, monica and rachel's
1521,22,Story by : Shana Goldberg-Meehan Teleplay by : Wil Calhoun,1999-05-13,21.3,5,5, The One with Joey's Big Break ,Gary Halvorson ,8.3,2892,10, the desert outside of las vegas
1522,22,Story by : Shana Goldberg-Meehan Teleplay by : Wil Calhoun,1999-05-13,21.3,5,5, The One with Joey's Big Break ,Gary Halvorson ,8.3,2892,11, monica and rachel's
1523,22,Story by : Shana Goldberg-Meehan Teleplay by : Wil Calhoun,1999-05-13,21.3,5,5, The One with Joey's Big Break ,Gary Halvorson ,8.3,2892,12, monica and rachel's
1524,22,Story by : Shana Goldberg-Meehan Teleplay by : Wil Calhoun,1999-05-13,21.3,5,5, The One with Joey's Big Break ,Gary Halvorson ,8.3,2892,12, monica and rachel's
1525,1,Adam Chase,1999-09-23,27.7,6,9, The One After Vegas ,Kevin Bright (as Kevin S. Bright)    ,8.7,3209,1, the wedding chapel
1526,1,Adam Chase,1999-09-23,27.7,6,9, The One After Vegas ,Kevin Bright (as Kevin S. Bright)    ,8.7,3209,2, rachel’s hotel room
1527,1,Adam Chase,1999-09-23,27.7,6,9, The One After Vegas ,Kevin Bright (as Kevin S. Bright)    ,8.7,3209,3, the breakfast buffet
1528,1,Adam Chase,1999-09-23,27.7,6,9, The One After Vegas ,Kevin Bright (as Kevin S. Bright)    ,8.7,3209,4, the casino floor
1529,1,Adam Chase,1999-09-23,27.7,6,9, The One After Vegas ,Kevin Bright (as Kevin S. Bright)    ,8.7,3209,5, phoebe’s cab
1530,1,Adam Chase,1999-09-23,27.7,6,9, The One After Vegas ,Kevin Bright (as Kevin S. Bright)    ,8.7,3209,6, central perk
1531,1,Adam Chase,1999-09-23,27.7,6,9, The One After Vegas ,Kevin Bright (as Kevin S. Bright)    ,8.7,3209,7, central perk
1532,1,Adam Chase,1999-09-23,27.7,6,9, The One After Vegas ,Kevin Bright (as Kevin S. Bright)    ,8.7,3209,8, the hallway
1533,1,Adam Chase,1999-09-23,27.7,6,9, The One After Vegas ,Kevin Bright (as Kevin S. Bright)    ,8.7,3209,9, phoebe’s cab
1534,1,Adam Chase,1999-09-23,27.7,6,9, The One After Vegas ,Kevin Bright (as Kevin S. Bright)    ,8.7,3209,10, monica and rachel's
1535,1,Adam Chase,1999-09-23,27.7,6,9, The One After Vegas ,Kevin Bright (as Kevin S. Bright)    ,8.7,3209,11, phoebe’s cab
1536,1,Adam Chase,1999-09-23,27.7,6,9, The One After Vegas ,Kevin Bright (as Kevin S. Bright)    ,8.7,3209,12, monica and rachel's
1537,1,Adam Chase,1999-09-23,27.7,6,9, The One After Vegas ,Kevin Bright (as Kevin S. Bright)    ,8.7,3209,13, central perk
1538,1,Adam Chase,1999-09-23,27.7,6,9, The One After Vegas ,Kevin Bright (as Kevin S. Bright)    ,8.7,3209,14, the hallway
1539,2,Shana Goldberg-Meehan,1999-09-30,22.9,6,9, The One Where Ross Hugs Rachel ,Gail Mancuso ,8.2,2915,1, central perk
1540,2,Shana Goldberg-Meehan,1999-09-30,22.9,6,9, The One Where Ross Hugs Rachel ,Gail Mancuso ,8.2,2915,2, monica and rachel's
1541,2,Shana Goldberg-Meehan,1999-09-30,22.9,6,9, The One Where Ross Hugs Rachel ,Gail Mancuso ,8.2,2915,3, central perk
1542,2,Shana Goldberg-Meehan,1999-09-30,22.9,6,9, The One Where Ross Hugs Rachel ,Gail Mancuso ,8.2,2915,4, monica and rachel's
1543,2,Shana Goldberg-Meehan,1999-09-30,22.9,6,9, The One Where Ross Hugs Rachel ,Gail Mancuso ,8.2,2915,5, central perk
